X,Y,Time
1015,276,0.6833
1001,283,0.7
987,289,0.7167
973,295,0.7333
959,303,0.75
945,311,0.7667
931,320,0.7833
918,330,0.8
905,339,0.8167
892,349,0.8333
879,360,0.85
864,373,0.8667
851,384,0.8833
839,397,0.9
823,412,0.9167
812,426,0.9333
799,441,0.95
786,457,0.9667
774,473,0.9833
761,490,1.0
747,506,1.0167
734,523,1.0333
721,542,1.05
709,561,1.0667
697,580,1.0833
684,600,1.1
672,621,1.1167
660,643,1.1333
