X,Y,Time
826,238,0.7167
781,233,0.7333
735,229,0.75
690,225,0.7667
645,223,0.7833
601,220,0.8
557,219,0.8167
513,218,0.8333
469,218,0.85
425,218,0.8667
383,219,0.8833
341,221,0.9
299,224,0.9167
258,227,0.9333
217,231,0.95
176,235,0.9667
136,241,0.9833
96,247,1.0
56,253,1.0167
16,260,1.0333
