X,Y,Time
391,463,0.0833
411,446,0.1
429,430,0.1167
448,415,0.1333
468,400,0.15
487,386,0.1667
507,373,0.1833
525,360,0.2
544,348,0.2167
563,337,0.2333
582,326,0.25
601,316,0.2667
620,307,0.2833
639,298,0.3
658,290,0.3167
677,282,0.3333
695,276,0.35
714,270,0.3667
733,265,0.3833
751,260,0.4
770,256,0.4167
788,252,0.4333
807,249,0.45
825,248,0.4667
845,246,0.4833
863,246,0.5
881,245,0.5167
899,246,0.5333
917,247,0.55
935,248,0.5667
954,250,0.5833
973,254,0.6
991,257,0.6167
1009,261,0.6333
