X,Y,Time
1218,443,1.635
1190,409,1.6683
1146,371,1.7017
1127,341,1.735
1096,311,1.7683
1066,284,1.8017
1036,258,1.835
1004,233,1.8683
975,213,1.9017
945,194,1.935
915,178,1.9683
886,163,2.0017
856,152,2.035
826,142,2.0683
797,135,2.1017
767,130,2.135
738,128,2.1683
708,128,2.2017
679,130,2.235
649,135,2.2683
620,142,2.3017
591,151,2.335
562,164,2.3683
533,179,2.4017
504,195,2.435
475,213,2.4683
446,235,2.5017
418,259,2.535
387,286,2.5683
